Score,Review
3,갤러시홈미니를 베타테스터로 이용중인데요 오류 보내는 항목이 정해져 있어서 기타 의견을 이 공간을 대신하여 전달드립니다 우선 갤럭시홈미니 전화 기능을 심심치 않게 이용하는데요 거리가 멀게 느껴진다는 반응이 많았습니다 거리는 1m 안이구요 그리고 에어컨이나 공기청정기 등 연동을 하게 되면 즉각적인 반응이 이루어지지가 않아사 역시나 자체적인 원격 어플을 통해서 하는게 더 빠룬거 같아요 물론 집에 있으면 한마디로 모든 기기를 관리가 가능하다는 점은 특장점인거 같습니다 스마트띵즈 어플을 키고 홈미니를 사용하게 되면 와이파이가 자동적으로 켜지는 것이 좀 불편하네요 로딩이 느립니다 ㅜㅜ
2,"갤럭시 홈 미니 베타로 쓰고 있습니다. 티비옆에두고 사용하는데요, 빅스비라는 말이 나오지안는데 혼자 반응해서 혼자 문자보내려고 한다던가, 혼자 멜론을 켜려고한다던가 하는경우가 종종있네요 그리고 잘 사용하고있는데 멜론 캡슐연결이 풀렸다고 나오면서 연결이안되네요.... 그리고 갤럭시 홈 미니베타를 활용한 ir리모콘으로 올레티비 셋톱박스가 처음 며칠은 동작했으나 일주일정도 지난뒤론 동작이 안되네요. 베타인만큼 아직 고칠 버그가 많은것같습니다."
3,사운드바를 블루투스연결해서 잘쓰고 있었는데 몇달전부터 연결이 안되더니 아직까지 최신버전으로 업데이트해도 안되요 이제품만요 어찌해야하나요?
4,jbl도 삼성 계열인데 왜 하만카돈만 av지원되고 jbl 사운드 바는 지원되지않나요ㅠㅠ jbl bar 5.1도 추가해주세요~~ 스마트하게 사용하고 싶어요ㅠㅠ
2,"에러가 많고, 변화/업데이트가 수시로 많다는건 아직 ""걸음마""라는 사실~! 경쟁사 것도 사용 하는데, 웹이 경쟁사 보다 훨씬 떨어짐."
5,세탁기 건조기 공기청정기를 연결해서 쓰고있는데 매우 편리하고 좋아요!
2,음량 조절은잘되지만 체널변경은 안되고...작동할때마다 리모컨으로 동의해야하고...리모컨없이 작동이안되면왜필요할까요?
4,버즈 연결시 배터리 잔량표시를 그림으로 나타내는 설정이 노트10에서만 된다고 들었는데 s10이나 이하 다른 기기에서도 설정 가능하도록 업데이트해주시면 안될까요?
4,리뷰가 사라졌네요 ㅜㅜ 답변달아주셨는데 못봤어요. 블루투스 이어폰 배터리 잔량이 확인이 안되네요. 전에는 잘 됐었는데 갑자기 왜 그럴까요?
5,집안의 모든 가전제품을 한번에 관리할 수있어서 너무 편합니다. 제품 연결도 매우 수월하게되고 만족합니다
2,통돌이세탁기와 건조기 쓰고있습니다. 집밖에서 제어하고 싶어도 세탁이 끝나고 얼마안되어 알아서 풀리는 스마트기능때문에 사실상 무의미합니다. 원격조정이 안된다는거죠. 원격조정기능 때문에 산건데... 그냥 밖에 있을때 알림기능정도 수준밖에 안됩니다.
5,"공기청정기 큐브를 교환받은 후, 새 큐브와 스마트띵즈 연결이 계속 끊겨 사용할 수 없어요"
2,스마트씽스에 냉장고와 에어드레스를 등록하고 구글홈에 연결하니까 연결됬다고만 나오고 기기를 불러오질 못하네요. 어떻게 해야되나요
1,오디오출력은 이전버전으로 변경좀..스트리밍중에 오디오출력변경하면 스트리밍꺼진다고요..생각좀하면서업뎃좀..
4,이어버드 양쪽 배터리 그냥 상단바 내려도 확인할 수 있었으면 좋겠어요~~ 나머진 다 좋습니당
3,건조기 전원을 켜고 끄기가 안되고 매번 스마트기능을 건조기에서 수동으로 켜야해서 불편하네요
5,삼성티비 리모컨 전원버튼 간혹먹통되서 거지같이 베터리 분리후다시 끼워야 작동하는대 이앱으로 종료할수있어서 거지같은 리모콘 치워버렸내요 리모콘좀 잘만드시고 어플은 좋습니다
3,잘 사용중인데 ... 초기 연결이 자꾸 오류가 납니다ㅠ 그거랑 모델 작동시 인터넷 삼상 계정 연결은 왜 계속 뜨는거죠? ? 이것 좀 없애주세요
5,SmartThing은 TV와 연결이 화면에 직접 잘 나오고 편리한 앶입니다. 마음에 듭니다. GOOD~~~
5,너무 편리하고 좋아요. 이어폰 자체에서 곡 재생 멈춤 곡 넘김 할 수있는것도 좋구요. 좀 과한 바람일지도 모르나 음향 조절도 되면 좋겠어요ㅎㅎ
5,킹왕짱~ 집에서 유튜브볼때 TV랑 연결이 넘 쉬워요~ 노트북 화면 TV로 연결해서 영화봐도 안끊기고 화질도 좋습니다~
3,어느날부터 잘되던 구글홈과의 연동이 안되는데 일부러 막아놓은 건가요? 아니면 제가 설정을 바꿔야 하는 겁니까?
1,업데이트 이후 상태표시창에서 디바이스 제어가 안되네요? 설정으로 선택은 할수있게 해줘야 하는거 아닌가싶네요 노트9입니다 다른분들 글보니 노트10설명해놓으셨던데 댓글 달린내용으로 진행해도 안됩니다 상태표시줄이 어디인지 모르시는건가요? 상단 바 내려서 디바이스 제어 하는걸 말하는겁니다 이건 오류의 문제가 아니라 그냥 기능자체를 없앤거 같은데 복사 붙여넣기 답변만 해가면서 따로 연락달라네
5,삼성 가전제품을 실생활에서 사용하면서 관리하는데 너무 유용한거 같아요!
2,왜 휴대전화로 소리듣기는 어떨때는 있다가 다음날은 없다가 왜있다가없다가 사라지는건가요ㅠ그게젤필요한건데 제휴대폰만그런건가요ㅠ
5,저는 공기청정기를 사용하지만 이 기능으로 인해서 전자제품 구매할때 기능이 가능한지 보고 살꺼같아요 너무 편해요
4,상태확인만가능함 왜인지는 잘모르겠구요 스마트컨트롤 연결되어도 원격 조작은 안돼용 아마도 뭔가 더 필요한듯 하네요
1,lg v50에 에어드레서 대용량모델은 연결안되나요..자꾸 연결할게없다고 뜨고 삼성인터넷 설치하라해서 다 설치했는데도 사용해보기 힘드네요
5,출산한지 얼마안되서 아기를 케어하다보면리모컨을 집어오지 못하는경우가 많은데 너무 실용적입니다.요즘 통신사에서 강요하는 lot도 안해도 되고👍🏻진짜편하네요
1,"문의사항: 가정용 에어컨 AF시리즈 등록이 안되는데, 방법문의합니다"
5,기기 연동은 잘 되서 좋은데 UI가 직관적이지 못해서 가끔 내가 원하는 기능 찾기가 어렵습니다
5,건조기연결해서 사용중인데 따로 연결안해도 건조기 끝난걸 알수있어서 좋아요👍🏻
3,구글홈이랑 연동이 안되네요 왜이러나요?
1,구글 홈에서는 잘 연결되는 다른 스마트어플리케이션연동이 허브가필요하다며 연결이않됩니다.
1,안쓰는데 왜자꾸 업데이트가 되는지 궁금합니다 쓰지도 않는데 계속 나와서 신경쓰이네요 삭제해도계속나오니까 짜증나네요
1,note9 보다 연결 안되는 s10 5G
5,패널이 갑자기안보여요...어디서 찾아요?설정에도 없어요...ㅠㅠㅠㅠㅠㅠ
1,답답하네요 연결이 불안정하고 안잡혀서 다시 연결할려고해도 안되네요
3,아니 왜상단바 퀵메뉴에서 스탠드에어컨은 작동하는데 벽걸이는 작동안하는거죠 갑자기 이러네
5,삼성으로 인해 단순한 자동화시대는 끝! 복잡한 자동화도 쉽게 풀어주는 개발자님들 최고~
5,공기청정기랑 에어컨등에 연결해서 유용하게 활용중입니다.
5,TV랑 사운드바를 폰으로 제어할 수 있어서 너무 편하고 좋네요
1,"노트ㅈㅂ10 쓰고있고, 앱 이슈에서 자꾸 앱충돌이 됐다고 그러는데 ,..ㅣ 다른 앱들도 그럼"
4,좋아요 그런데 상태바에 원래 표시되던 간단한기능들이 소프트웨어 업뎃후 사라져버려서 너무아쉽습니다......
5,알림창에서 간편하게 사용할 수 있어 좋아요.
5,잘쓰고있는데 중간중간 연결불안정이라고뜹니다 막상연결은잘되는데
1,업데이트 하고 웹접속만 하면 계정등록하라고 계속 뜨는게 업데이트 전보다 버그가 더 심하면 어쩜니까
3,밤에 불이 밝음 구석에잇음 정화 잘안되고 방가운데 잇어야되는건가..ㅋ
5,아주 유용하게 잘 쓰고있습니다
1,다른건 마음에 드는데 구성원초대를해도 기존사용자 삭제시키네요 뭐하자는건지 구성원시스템은 왜있나요?
5,간단하고 편리해서 좋내요
5,아주좋아요 리모콘 없거나 안보일때 좋고 핸드폰교체해도 설정이 그대로 이동되니까 정말좋네요.
5,너무 편하게 잘 쓰고 있습니다
5,짱 편해요 가끔 빅스비가 못알아들을 때도 있긴하지만...
5,블루투스 기기별 연결전환이 간편해져서 좋네요.
5,블루투스를 여러대 연결 사용중인데 쉽게 선택할수 있어 편하네여.
3,뮤직앱 사용 확대해주세요. FLO 사용할 수 있게해주세요. 다른건 몰라도 삼성뮤직조차 안되는건 너무 어처구니 없지 않습니까?? ㅎㅎ
5,공청기 연결해서 쓰고있는데 너무 편해여~~~~~
5,완전 편리해요. 직관성만 조금 더 개선되면 좋을 것 같아요.
5,많은 기기를 블루투스로 사용 하고 있습니다. 꼭 필요한 앱 입니다.
4,좀 더 부드럽고 자연스럽게 작동 했으면 좋겠습니다 (최적화)
5,커스텀 기능이 아직 부족. 아직은 클래식 앱의 도움을 많이 받아야.
1,너무 패쇄적인 플랫폼
5,공기청정기 연결해서 쓰는데 작동도 잘되고 앱 안정성도 맘에 들어요
5,에어컨 공기청정기 집에 들어오기 전에 틀어 놓을 수 있어서 넘 좋아요^^
1,건조기 연결해서 사용중인데 업데이트 이후로 연결이 안되고 있음. 어찌해야하나요?
5,편안하게 유용하게 쓰입니다
1,녹스워런티 깨짐 미라캐스트안됨..
5,플렉스워시 세탁기 연결은했는데 스마트폰에서 스마트 컨트롤 활성화시키는건 어떻게 하나요?ㅠㅠ
1,기존 smart things 패널좀 돌려주세요... S7이랑 노트FE 쓸 때 넘 좋았는데 노트10+ 오니까 다른 형태로 바뀌었네요....
5,좋아요~편하고 미러링 케이블 없어도 핸드폰에 있는거 볼 수 있어서 좋아여
4,갤럭시 웨어러블이 업그레이드 되고 난후 스마트 싱크 창이 사라졌는데 어떻게 된거죠.?
1,노트10+교체하고 공기청정기 에어드레스 ap전송이 안되서 디바이스 등록이 안되요
4,제발 smartthing 패널 다시 돌려 놓으면 안되나요? 그게 더 편리했는데 굳이 없앤 이유가 뭔가요?
5,세탁기 쓰기에는 유용합니다. Tv도 가끔 쓰고.
5,더 빨라지고 안정성과 확장성이 좋아져서 좋ㅈ습니다
1,기본디바이스 추가하라니 방추가하라하고 ..방추가는 전혀 안되고.. 대체 뭘사용하란거죠
4,집의 특정장소말고 도착시 바로 연결되는 기능 있나요?
5,오디오출력 조정하는거 좋아요
5,사용하기 넘 좋아요~ 단지 작아서 잃어버릴까봐 항상 신경쓰임
4,열었을때 바로 티비리모콘 나왔으면 좋겠어요
5,블루투스 기계 사용할때 너무 좋음 블루투스기계 하나라도 쓰면면 꼭까세요
5,UI도 예쁘고 삼성 기본 앱들은 점점 예쁘고 편해지네요
4,위젯 모양이나 아이콘이 안이뻐요 좀더 칼라풀하고 이쁘게 만들면 좋겠네요
5,여러모로 편리하네요
5,사용이 편하고 좋아요
4,괜찮은데 좀 느리다.
5,핸드폰으로 다른 지역에 있으면서도 청소가 가능해서 좋아요
5,완벽하고편안합니다
5,"와이파이안에서 티비, 에어컨 모두 이걸로 컨트롤 끝!"
5,정확도가 낮은게 보완해야 될 부분임
5,빠른 처리가 아쉽네요. 버벅대는 느낌
2,사용중인 기기가 앱은 꺼져있어요ㅋ
1,"잘쓰다가 오늘 분당 한번꼴로 응답없음 발생. 무진장 랙걸림. 재부팅 해도 계속 발생해 결국 삭제 +추가내용 앱 제거 시도를 위해 설정 앱에 들어갔더니 '설정 앱에서 배터리 사용량이 급격하게 많아졌습니다'라고 떠서 해결을 위해 누르니 이 앱이 문제여서 절전으로 바꾸라함. 바꿔도 문제 발생, 재부팅 동일. 급한일 있어서 쓰려 했더니 갑자기 랙걸리게 하는건 도대체.. 실망이네요"
4,느리고 앱이 어려운거 같긴 한데 꼭 있어야 해서...
1,복잡하게 하지말고... 그냥 다운받아 쓰게해...바뀌기 전엔 사용 잘했는데
5,직관적이고 깔끔한 인터페이스 좋습니다
3,좋은대 동글이가없으면 못쓴게좀 있네요
3,아이콘x가 케이스안에 들어있는데 왜 자동연결이 되는거죠? 첨엔 그러려니했는데 빈도가 증가하는데요?
5,리모컨이 없을 때 (혹은 못찾을때) 최고의 대체품
5,편리하고 좋네요
5,좋은거같아요. 사용가능한기계는 많지 않 지만ㅋㅋㅋ
1,개 느리게 설치되네엽... 새 폰인뎁..
5,tv로 동영상 재생하는데 재생순서를 설정할 수 있도록 해 주세요. 아니면 파일 정렬 순서라도 설정할 수 있게 해 주세요. 지금은 파일 생성 시간 순으로만 재생되네요. 잘 사용하고 있는데 아쉬운 점 올려요.
5,전체적으로 한군데에서 설정할수 있다는게 좋습니다.
1,안정화가 덜된건지 끊어짐
1,티비 연결할려니깐 티비가 검색되지 않아서 삼성고객센터에 전화하니깐 상담원이 품질팀에 물어보니 ip주소가 달라서 안된다 동일해야한다해서 인터넷고객센터에 연락하니 ip주소는 동일하다고 해서 삼성고객센터에 연락하니 품질팀이 공장초기화 해도 모델검색안되면 해결책없다고 상담원이 말해서 그럼어떡하냐 하니깐 출장기사가 확인해봐야하면서 떠넘기고 2번이나 티비 초기화시키고 출장기사 부르라길래 그럼 뭐가달라지냐니깐 부품교체해야할수있다해서 iot기능이 추가된건데 무슨 부품교체냐 하니깐 갑자기 자기들은 이정도의 답변만 가능하다면서 스마트띵스 어플 문의하기에.글로남겨서 답변받으라고 대답해서 위 내용보다 더 자세하게 문의하기 남겼더니 복사붙여넣기 답변만 하고 아주 엉터리입니다. 웃긴건 스마트띵스어플 고객센터 전화번호가 삼성고객센터 전화번호랑 같은데.자기들이 해결하기 싫어서 문의하기 글로 남기라고 ㅋㅋ자기들은 해결해줄수없다면서 하는데 아주 대단합니다. 다들 여기저기 서로에게 떠넘기기가 아주 잘되어있네요.
